"ME","RMSE","MAE","MPE","MAPE"
-28.1058575288909,31.6898002818368,29.2560032726003,-119.070730471125,120.764986114164
-2.49870106767449,13.4376973349177,9.37957046996801,-17.3618225445156,28.6924482101728
-4.33332405798455,14.5862794175857,12.2154203855856,-32.3572907404486,45.6126825095113
4.80080117686707,12.3007628805527,7.79363999093152,5.24460383156223,19.6416076771779
-3.41601256282952,13.000899469607,9.96798334862826,-24.8595566424821,35.2688668516584
0.23373855944126,12.5018390516777,9.57412688779939,-13.5563434544432,31.1936388641278
